stock,term,algorithm,rmse,rmse_norm,epoch,unit,optimizer,batch_size
ASII,medium,RNN,422.15298703961474,0.23408791887943858,50,100,sgd,32
AMRT,medium,LSTM,102.4118819107962,0.24978507783121018,50,100,sgd,32
AMRT,medium,GRU,89.50332967918736,0.21830080409557887,50,100,sgd,32
AMRT,medium,RNN,84.5031314228679,0.2061051985923607,50,100,sgd,32
ADRO,medium,LSTM,204.3294841282837,0.23219259560032238,50,100,sgd,32
ADRO,medium,GRU,162.3985021154248,0.18454375240389184,50,100,sgd,32
ADRO,medium,RNN,171.45350612925617,0.19483352969233655,50,100,sgd,32
MAPI,medium,LSTM,178.83782998019032,0.24005077849689974,50,100,sgd,32
MAPI,medium,GRU,115.14293725454431,0.15455427819401918,50,100,sgd,32
MAPI,medium,RNN,178.41343101497293,0.2394811154563395,50,100,sgd,32
KLBF,medium,LSTM,175.32163019344517,0.49185567236558725,50,100,sgd,32
KLBF,medium,GRU,51.66912455327556,0.2069439692514854,50,100,sgd,32
KLBF,medium,RNN,84.27766858810017,0.22330640375664243,50,100,sgd,32
TLKM,medium,LSTM,566.5513609540299,0.38804887736577387,50,100,sgd,32
TLKM,medium,GRU,315.58754787041426,0.2161558547057632,50,100,sgd,32
TLKM,medium,RNN,274.8949802057477,0.18828423301763542,50,100,sgd,32
ASII,medium,LSTM,228.50927947114766,0.16125983414479275,50,100,rmsprop,64
ASII,medium,GRU,166.2769101133344,0.11697831741450941,50,100,rmsprop,64
ASII,medium,RNN,181.0455078077744,0.12787344439148293,50,100,rmsprop,64
AMRT,medium,LSTM,77.76057136177027,0.18965993015065916,50,100,rmsprop,64
AMRT,medium,GRU,78.52146959045633,0.17757711382613708,50,100,rmsprop,64
AMRT,medium,RNN,94.99049384480708,0.23168413132879773,50,100,rmsprop,64
ADRO,medium,LSTM,109.4325906848663,0.12435521668734806,50,100,rmsprop,64
ADRO,medium,GRU,95.14536944804219,0.10811973800913882,50,100,rmsprop,64
ADRO,medium,RNN,113.91831618400751,0.12845669067716584,50,100,rmsprop,64
MAPI,medium,LSTM,133.9027952066409,0.17973529557938372,50,100,rmsprop,64
MAPI,medium,GRU,92.02360675263097,0.12352161980218922,50,100,rmsprop,64
MAPI,medium,RNN,173.03890475194103,0.19460216435248845,50,100,rmsprop,64
KLBF,medium,LSTM,55.918307559968035,0.24067982155673742,50,100,rmsprop,64
KLBF,medium,GRU,43.183222729682434,0.18323404476031308,50,100,rmsprop,64
KLBF,medium,RNN,86.19511186824506,0.27574820407983563,50,100,rmsprop,64
TLKM,medium,LSTM,218.63701536030618,0.14975138038377134,50,100,rmsprop,64
TLKM,medium,GRU,136.06953687490397,0.09309311118669181,50,100,rmsprop,64
TLKM,medium,RNN,234.52613557946282,0.16063433943798824,50,100,rmsprop,64
ASII,medium,LSTM,329.6037330494018,0.24042488420385133,50,100,adam,64
ASII,medium,GRU,163.981595376391,0.11761507004731044,50,100,adam,64
ASII,medium,RNN,292.55313512213877,0.1584600191427539,50,100,adam,64
AMRT,medium,LSTM,70.52281147960679,0.1720068572673336,50,100,adam,64
AMRT,medium,GRU,51.746447641599794,0.12419741738031959,50,100,adam,64
AMRT,medium,RNN,60.9995477019687,0.14877938463894802,50,100,adam,64
ADRO,medium,LSTM,102.22065980534308,0.11615984068788987,50,100,adam,64
ADRO,medium,GRU,66.19872299556036,0.07522582158586401,50,100,adam,64
ADRO,medium,RNN,193.47443302558491,0.21985731025634647,50,100,adam,64
MAPI,medium,LSTM,100.84640121701564,0.13536429693559146,50,100,adam,64
MAPI,medium,GRU,67.74922911827464,0.09093856257486528,50,100,adam,64
MAPI,medium,RNN,72.25748614498364,0.09698991428856865,50,100,adam,64
KLBF,medium,LSTM,44.20758124833408,0.1928329146810551,50,100,adam,64
KLBF,medium,GRU,34.32741796916673,0.15007162191191026,50,100,adam,64
KLBF,medium,RNN,173.8682212616243,0.29561717201433796,50,100,adam,64
TLKM,medium,LSTM,198.87896485963495,0.1362184690819418,50,100,adam,64
TLKM,medium,GRU,114.76382806803011,0.07820943375580723,50,100,adam,64
TLKM,medium,RNN,169.6331867091835,0.11618711418437228,50,100,adam,64
ASII,medium,LSTM,942.5432095580509,0.55506022188707,50,100,sgd,64
ASII,medium,GRU,829.851238800407,0.5008139972357037,50,100,sgd,64
ASII,medium,RNN,278.5761377578343,0.16421784998430417,50,100,sgd,64
AMRT,medium,LSTM,105.85950328201783,0.2581939104439459,50,100,sgd,64
AMRT,medium,GRU,91.97133375335943,0.2243203262277059,50,100,sgd,64
AMRT,medium,RNN,104.88871090039216,0.255826124147298,50,100,sgd,64
ADRO,medium,LSTM,206.52127289322672,0.23468326465139402,50,100,sgd,64
ADRO,medium,GRU,185.13856092813117,0.21038472832742178,50,100,sgd,64
ADRO,medium,RNN,130.03947260466822,0.14777212795985026,50,100,sgd,64
MAPI,medium,LSTM,217.4821823355622,0.29192239239672774,50,100,sgd,64
MAPI,medium,GRU,164.88258438413905,0.22131890521360945,50,100,sgd,64
MAPI,medium,RNN,344.22838799202754,0.36924781200381745,50,100,sgd,64
KLBF,medium,LSTM,310.790114144865,0.6862757960862041,50,100,sgd,64
KLBF,medium,GRU,195.30294790081086,0.5340383482332121,50,100,sgd,64
KLBF,medium,RNN,67.86858433082851,0.251731484414097,50,100,sgd,64
TLKM,medium,LSTM,590.6136509154844,0.4045298978873182,50,100,sgd,64
TLKM,medium,GRU,440.7193209352951,0.3018625485858186,50,100,sgd,64
TLKM,medium,RNN,167.29663910903923,0.11458673911578034,50,100,sgd,64
ASII,medium,LSTM,170.74965879622403,0.12790236613949363,100,50,rmsprop,32
ASII,medium,GRU,153.98474116149112,0.11134078542049752,100,50,rmsprop,32
ASII,medium,RNN,126.02910047108806,0.09128725664750025,100,50,rmsprop,32
AMRT,medium,LSTM,83.75101530730048,0.18830784022720437,100,50,rmsprop,32
AMRT,medium,GRU,58.76621199914545,0.13319079715835824,100,50,rmsprop,32
AMRT,medium,RNN,75.8948308341245,0.17055654458260489,100,50,rmsprop,32
ADRO,medium,LSTM,89.88653849507378,0.10214379374440204,100,50,rmsprop,32
ADRO,medium,GRU,65.94546792262157,0.07493803173025176,100,50,rmsprop,32
ADRO,medium,RNN,74.56366440060705,0.08473143681887163,100,50,rmsprop,32
MAPI,medium,LSTM,85.90406732392198,0.11530747291801609,100,50,rmsprop,32
MAPI,medium,GRU,53.722734386977535,0.07211105286842621,100,50,rmsprop,32
MAPI,medium,RNN,59.891271806157874,0.080390968867326,100,50,rmsprop,32
KLBF,medium,LSTM,38.6575862732368,0.17181149454771913,100,50,rmsprop,32
KLBF,medium,GRU,35.41127542167267,0.15317358275053344,100,50,rmsprop,32
KLBF,medium,RNN,35.34665656845236,0.13636168486978703,100,50,rmsprop,32
TLKM,medium,LSTM,144.68335683693556,0.09909818961433947,100,50,rmsprop,32
TLKM,medium,GRU,112.80272839074306,0.07359325999626709,100,50,rmsprop,32
TLKM,medium,RNN,79.5233069003383,0.05446801842488925,100,50,rmsprop,32
ASII,medium,LSTM,177.42045354046482,0.1285734617842867,100,50,adam,32
ASII,medium,GRU,104.86365301929786,0.07722884822532577,100,50,adam,32
ASII,medium,RNN,373.54783138250735,0.19242499042218247,100,50,adam,32
AMRT,medium,LSTM,62.17672340437187,0.15165054488871185,100,50,adam,32
AMRT,medium,GRU,51.96424311313781,0.11487771206482099,100,50,adam,32
AMRT,medium,RNN,91.86523001789972,0.19988185050258236,100,50,adam,32
ADRO,medium,LSTM,78.8914914218866,0.08964942207032565,100,50,adam,32
ADRO,medium,GRU,43.04736342103511,0.048917458432994436,100,50,adam,32
ADRO,medium,RNN,72.48567206866069,0.08237008189620534,100,50,adam,32
MAPI,medium,LSTM,90.29006519381407,0.12119471838095848,100,50,adam,32
MAPI,medium,GRU,47.289037582290526,0.06347521823126244,100,50,adam,32
MAPI,medium,RNN,55.75097263780804,0.07483352031920543,100,50,adam,32
KLBF,medium,LSTM,45.8693703547806,0.19421015274610043,100,50,adam,32
KLBF,medium,GRU,33.03087267369741,0.1390296957935007,100,50,adam,32
KLBF,medium,RNN,64.40308684623118,0.19961857132480804,100,50,adam,32
TLKM,medium,LSTM,187.18909628425075,0.1256586795036582,100,50,adam,32
TLKM,medium,GRU,92.27192384607822,0.06174218973017024,100,50,adam,32
TLKM,medium,RNN,136.227329995429,0.09318316753605291,100,50,adam,32
ASII,medium,LSTM,365.96439988501567,0.25952863852860747,100,50,sgd,32
ASII,medium,GRU,206.6680594308253,0.1528595553483739,100,50,sgd,32
ASII,medium,RNN,261.46545235509,0.16489151772737484,100,50,sgd,32
AMRT,medium,LSTM,100.77327858856592,0.24578848436235587,100,50,sgd,32
AMRT,medium,GRU,80.74370862333613,0.1969358746910637,100,50,sgd,32
AMRT,medium,RNN,105.93617664473814,0.2470545918992544,100,50,sgd,32
ADRO,medium,LSTM,204.06620737924973,0.23189341747642014,100,50,sgd,32
ADRO,medium,GRU,132.91838955536696,0.15104362449473518,100,50,sgd,32
ADRO,medium,RNN,165.06659626409936,0.18757567757284016,100,50,sgd,32
MAPI,medium,LSTM,150.44164690641273,0.20193509651867478,100,50,sgd,32
MAPI,medium,GRU,99.30947756199397,0.1333013121637503,100,50,sgd,32
MAPI,medium,RNN,125.6958290937634,0.1668155048692895,100,50,sgd,32
KLBF,medium,LSTM,49.02698416793484,0.2099215539258252,100,50,sgd,32
KLBF,medium,GRU,38.667212630512175,0.1673773519111249,100,50,sgd,32
KLBF,medium,RNN,108.31550341469496,0.24389657133669732,100,50,sgd,32
TLKM,medium,LSTM,491.2435762991664,0.33646820294463453,100,50,sgd,32
TLKM,medium,GRU,188.99051930029978,0.12944556116458888,100,50,sgd,32
TLKM,medium,RNN,148.984538101496,0.1020442041791069,100,50,sgd,32
ASII,medium,LSTM,276.62674840943924,0.2072110474977073,100,50,rmsprop,64
ASII,medium,GRU,108.43199740483261,0.08122246996616678,100,50,rmsprop,64
ASII,medium,RNN,291.6426167104369,0.16844298301860944,100,50,rmsprop,64
AMRT,medium,LSTM,103.85121354502361,0.22140580305282245,100,50,rmsprop,64
AMRT,medium,GRU,74.69098140364034,0.1620537253771396,100,50,rmsprop,64
AMRT,medium,RNN,122.79159457583333,0.24966263764093233,100,50,rmsprop,64
ADRO,medium,LSTM,133.45724354336437,0.15136024910096646,100,50,rmsprop,64
ADRO,medium,GRU,111.0270360532535,0.1250278679331273,100,50,rmsprop,64
ADRO,medium,RNN,125.49715242149767,0.1426104004789746,100,50,rmsprop,64
MAPI,medium,LSTM,147.95677463666146,0.18695342981460794,100,50,rmsprop,64
MAPI,medium,GRU,73.42035808784395,0.09855081622529388,100,50,rmsprop,64
MAPI,medium,RNN,163.45774732843495,0.1910569390266074,100,50,rmsprop,64
KLBF,medium,LSTM,45.72032980421184,0.19358432027601402,100,50,rmsprop,64
KLBF,medium,GRU,32.33884390747547,0.1426737008805035,100,50,rmsprop,64
KLBF,medium,RNN,26.95845270599597,0.11981534535998216,100,50,rmsprop,64
TLKM,medium,LSTM,187.99647650853228,0.12876470993735087,100,50,rmsprop,64
TLKM,medium,GRU,117.81881480928243,0.07859318083358453,100,50,rmsprop,64
TLKM,medium,RNN,104.66082060433011,0.07168549356460971,100,50,rmsprop,64
