stock,term,algorithm,rmse,rmse_norm,epoch,unit,optimizer,batch_sizeASII,short,LSTM,163.22273232263802,0.19202674390898594,50,50,rmsprop,32
MAPI,short,RNN,114.54840041751568,0.2535717354109557,50,50,sgd,32
KLBF,short,LSTM,346.968312199086,0.7894322991767329,50,50,sgd,32
KLBF,short,GRU,274.8990169547633,0.6987996595617308,50,50,sgd,32
KLBF,short,RNN,49.9150486267266,0.17514052149728626,50,50,sgd,32
TLKM,short,LSTM,249.6466699032162,0.4379766138652915,50,50,sgd,32
TLKM,short,GRU,208.07494857656712,0.36504376943257394,50,50,sgd,32
TLKM,short,RNN,74.43338833617568,0.12291740088526557,50,50,sgd,32
ASII,short,LSTM,147.83060654526983,0.17391836064149394,50,50,rmsprop,64
ASII,short,GRU,163.58756110315488,0.19245595423900572,50,50,rmsprop,64
ASII,short,RNN,160.72996569792969,0.16938375528945618,50,50,rmsprop,64
AMRT,short,LSTM,58.878838303743656,0.14719709575935916,50,50,rmsprop,64
AMRT,short,GRU,73.14935761047984,0.1792836718251355,50,50,rmsprop,64
AMRT,short,RNN,89.31477446253037,0.2065767156494571,50,50,rmsprop,64
ADRO,short,LSTM,162.76097902298335,0.26914392747920657,50,50,rmsprop,64
ADRO,short,GRU,141.62767496222432,0.24943187600760316,50,50,rmsprop,64
ADRO,short,RNN,75.5676058515969,0.16612097870287984,50,50,rmsprop,64
MAPI,short,LSTM,92.12137138277717,0.21933659853042192,50,50,rmsprop,64
MAPI,short,GRU,78.32793742004345,0.18649508909534163,50,50,rmsprop,64
MAPI,short,RNN,101.4517336466357,0.2396611442222261,50,50,rmsprop,64
KLBF,short,LSTM,65.5380482754747,0.22995806412447267,50,50,rmsprop,64
KLBF,short,GRU,63.71486075292199,0.22356091492253324,50,50,rmsprop,64
KLBF,short,RNN,54.93292100994542,0.18226250085599532,50,50,rmsprop,64
TLKM,short,LSTM,90.1676704834991,0.1581888955850861,50,50,rmsprop,64
TLKM,short,GRU,83.82504967731198,0.14145297985748304,50,50,rmsprop,64
TLKM,short,RNN,77.06176983185097,0.12135198561794246,50,50,rmsprop,64
ASII,short,LSTM,175.90140900303103,0.20694283412121303,50,50,adam,64
ASII,short,GRU,142.01644908512566,0.16707817539426545,50,50,adam,64
ASII,short,RNN,213.5820409256812,0.208552444353864,50,50,adam,64
AMRT,short,LSTM,69.03868115648851,0.17259670289122125,50,50,adam,64
AMRT,short,GRU,65.03642573237596,0.16259106433093998,50,50,adam,64
AMRT,short,RNN,91.28955992801198,0.20702368394353662,50,50,adam,64
ADRO,short,LSTM,99.33315411027212,0.1944622025180591,50,50,adam,64
ADRO,short,GRU,79.65698303863655,0.1756078539949436,50,50,adam,64
ADRO,short,RNN,166.6928570772501,0.2557409795569522,50,50,adam,64
MAPI,short,LSTM,85.4607279181612,0.20347792361466954,50,50,adam,64
MAPI,short,GRU,72.56712874512768,0.17277887796458974,50,50,adam,64
MAPI,short,RNN,200.48170903812863,0.3493797498696696,50,50,adam,64
KLBF,short,LSTM,88.81243189618601,0.31162256805679306,50,50,adam,64
KLBF,short,GRU,55.392663564472336,0.19436022303323622,50,50,adam,64
KLBF,short,RNN,59.24887175289895,0.19469004393451173,50,50,adam,64
TLKM,short,LSTM,94.15900594513619,0.16328950936393352,50,50,adam,64
TLKM,short,GRU,79.07970382656111,0.13718346620948546,50,50,adam,64
TLKM,short,RNN,68.52822138121603,0.11316151569914534,50,50,adam,64
ASII,short,LSTM,534.157110155801,0.62842012959506,50,50,sgd,64
ASII,short,GRU,435.7029491409125,0.5125917048716617,50,50,sgd,64
ASII,short,RNN,155.18623558932367,0.16491766632156418,50,50,sgd,64
AMRT,short,LSTM,68.20681414002041,0.17051703535005114,50,50,sgd,64
AMRT,short,GRU,62.97369460813246,0.1574342365203312,50,50,sgd,64
AMRT,short,RNN,83.27334502470579,0.20620425978761878,50,50,sgd,64
ADRO,short,LSTM,145.60754390309165,0.33862219512346886,50,50,sgd,64
ADRO,short,GRU,135.5758576726887,0.3152926922620667,50,50,sgd,64
ADRO,short,RNN,156.8231991589222,0.2593754954054204,50,50,sgd,64
MAPI,short,LSTM,148.15619955861422,0.3527528560919387,50,50,sgd,64
MAPI,short,GRU,132.1358206530856,0.31460909679306104,50,50,sgd,64
MAPI,short,RNN,187.05592406959593,0.36676648957646324,50,50,sgd,64
KLBF,short,LSTM,350.72059990984127,0.7917100638805294,50,50,sgd,64
KLBF,short,GRU,288.8095948061786,0.7137307441916256,50,50,sgd,64
KLBF,short,RNN,95.91053386627924,0.25590753751737155,50,50,sgd,64
TLKM,short,LSTM,252.63144298203102,0.44321305786321236,50,50,sgd,64
TLKM,short,GRU,221.71343714130023,0.3889709423531582,50,50,sgd,64
TLKM,short,RNN,103.68032510127675,0.1528336049671298,50,50,sgd,64
ASII,short,LSTM,281.1364006920604,0.28327130921635457,50,100,rmsprop,32
ASII,short,GRU,226.98493703529437,0.24310284562428244,50,100,rmsprop,32
ASII,short,RNN,231.08346989414736,0.20662242200264067,50,100,rmsprop,32
AMRT,short,LSTM,58.411373902601945,0.14602843475650493,50,100,rmsprop,32
AMRT,short,GRU,77.72577997698195,0.1834491415634419,50,100,rmsprop,32
AMRT,short,RNN,60.40297435628133,0.15100743589070337,50,100,rmsprop,32
ADRO,short,LSTM,96.1744856835018,0.22153963015472458,50,100,rmsprop,32
ADRO,short,GRU,78.26276105695244,0.18200642106268008,50,100,rmsprop,32
ADRO,short,RNN,73.706813393335,0.16551614720264698,50,100,rmsprop,32
MAPI,short,LSTM,79.5470490218348,0.18939773576627336,50,100,rmsprop,32
MAPI,short,GRU,73.87569731294182,0.1758945174117663,50,100,rmsprop,32
MAPI,short,RNN,169.80271460542232,0.3063058818193993,50,100,rmsprop,32
KLBF,short,LSTM,55.25460569114556,0.1938758094426159,50,100,rmsprop,32
KLBF,short,GRU,48.696402339640805,0.1708645696127747,50,100,rmsprop,32
KLBF,short,RNN,56.94615428082715,0.19981106765202508,50,100,rmsprop,32
TLKM,short,LSTM,106.46944301013178,0.16445017405500284,50,100,rmsprop,32
TLKM,short,GRU,69.76885005051727,0.11968094784090019,50,100,rmsprop,32
TLKM,short,RNN,59.780967041591296,0.10162666392841388,50,100,rmsprop,32
ASII,short,LSTM,178.53651264679164,0.20939713046138692,50,100,adam,32
ASII,short,GRU,196.26359504053892,0.20820023932823603,50,100,adam,32
ASII,short,RNN,147.78815820433442,0.15925498359016071,50,100,adam,32
AMRT,short,LSTM,60.83462126517669,0.1520865531629418,50,100,adam,32
AMRT,short,GRU,81.47320910195195,0.1874783439923793,50,100,adam,32
AMRT,short,RNN,71.29688858474464,0.1701743137501567,50,100,adam,32
ADRO,short,LSTM,95.46932526082813,0.19594431989298483,50,100,adam,32
ADRO,short,GRU,72.16858482739107,0.1619002653876475,50,100,adam,32
ADRO,short,RNN,116.64168418354133,0.21115358588612032,50,100,adam,32
MAPI,short,LSTM,95.41360807157719,0.2251393034536319,50,100,adam,32
MAPI,short,GRU,64.22691963542289,0.15292123722719736,50,100,adam,32
MAPI,short,RNN,110.72329801179126,0.23318599661025508,50,100,adam,32
KLBF,short,LSTM,54.6299938249254,0.19168418885938737,50,100,adam,32
KLBF,short,GRU,55.341689256936796,0.19418136581381334,50,100,adam,32
KLBF,short,RNN,48.83634755822447,0.17135560546745418,50,100,adam,32
TLKM,short,LSTM,85.74629762464954,0.14987528135284311,50,100,adam,32
TLKM,short,GRU,62.42578279119674,0.10483482059220174,50,100,adam,32
TLKM,short,RNN,63.61877010733501,0.11035453560089638,50,100,adam,32
ASII,short,LSTM,533.1270556400339,0.6272083007529811,50,100,sgd,32
ASII,short,GRU,446.70953140603217,0.5255406251835671,50,100,sgd,32
ASII,short,RNN,206.27766706554058,0.20865354631360372,50,100,sgd,32
AMRT,short,LSTM,67.77387065275272,0.16943467663188186,50,100,sgd,32
AMRT,short,GRU,61.711689216443496,0.15427922304110872,50,100,sgd,32
AMRT,short,RNN,77.86791830206805,0.18623630562852397,50,100,sgd,32
ADRO,short,LSTM,146.4093928300019,0.3404869600697718,50,100,sgd,32
ADRO,short,GRU,132.185501330711,0.30740814262956034,50,100,sgd,32
ADRO,short,RNN,139.8954713093026,0.24427827301940605,50,100,sgd,32
MAPI,short,LSTM,147.32228105126148,0.350767335836337,50,100,sgd,32
MAPI,short,GRU,86.34106602277203,0.20557396672088582,50,100,sgd,32
MAPI,short,RNN,188.84283499285505,0.3326520822167455,50,100,sgd,32
KLBF,short,LSTM,347.2836676003879,0.7897383225490326,50,100,sgd,32
KLBF,short,GRU,266.9182969214972,0.6832083588652028,50,100,sgd,32
KLBF,short,RNN,74.50713700664083,0.221385013212972,50,100,sgd,32
TLKM,short,LSTM,252.19546894066752,0.44244819112397815,50,100,sgd,32
TLKM,short,GRU,213.24635745923192,0.37411641659514366,50,100,sgd,32
TLKM,short,RNN,67.9066964268351,0.11913455513479841,50,100,sgd,32
ASII,short,LSTM,197.3480775655753,0.22774772874536284,50,100,rmsprop,64
ASII,short,GRU,176.6278590001998,0.20345489721478435,50,100,rmsprop,64
ASII,short,RNN,94.33886539443108,0.1109869004640365,50,100,rmsprop,64
AMRT,short,LSTM,98.15004133901739,0.22294345890368727,50,100,rmsprop,64
AMRT,short,GRU,85.88579974854257,0.19873200210264721,50,100,rmsprop,64
AMRT,short,RNN,110.90657351314847,0.23157373102829545,50,100,rmsprop,64
ADRO,short,LSTM,86.9669171357319,0.1848439602038055,50,100,rmsprop,64
ADRO,short,GRU,121.96878513181018,0.22905408750267392,50,100,rmsprop,64
ADRO,short,RNN,166.37326460278507,0.27892697091110774,50,100,rmsprop,64
MAPI,short,LSTM,96.16985702063732,0.22897585004913654,50,100,rmsprop,64
MAPI,short,GRU,67.03144157844679,0.15959867042487333,50,100,rmsprop,64
MAPI,short,RNN,159.40633395719502,0.30424940186701527,50,100,rmsprop,64
KLBF,short,LSTM,62.33059923970578,0.21870385698142372,50,100,rmsprop,64
KLBF,short,GRU,67.39793030893811,0.23648396599627405,50,100,rmsprop,64
KLBF,short,RNN,52.64127553176115,0.18470622993600402,50,100,rmsprop,64
TLKM,short,LSTM,98.00827246421684,0.1632136330611081,50,100,rmsprop,64
TLKM,short,GRU,77.70169718778982,0.13631876699612241,50,100,rmsprop,64
TLKM,short,RNN,108.86938755453579,0.19099892553427325,50,100,rmsprop,64
ASII,short,LSTM,166.03170466327944,0.19533141725091696,50,100,adam,64
ASII,short,GRU,146.7805388910916,0.17268298693069598,50,100,adam,64
ASII,short,RNN,197.42996354879648,0.19391608664859344,50,100,adam,64
AMRT,short,LSTM,69.47842331245775,0.1736960582811444,50,100,adam,64
AMRT,short,GRU,62.3227183784827,0.15580679594620675,50,100,adam,64
AMRT,short,RNN,90.91173327316822,0.20468221208647652,50,100,adam,64
ADRO,short,LSTM,92.46547951486293,0.1894928513855427,50,100,adam,64
ADRO,short,GRU,82.17638074955744,0.17519245231323802,50,100,adam,64
ADRO,short,RNN,129.7379831370548,0.2217368520901276,50,100,adam,64
MAPI,short,LSTM,82.94018672795424,0.19747663506655772,50,100,adam,64
MAPI,short,GRU,83.53426747274364,0.1973492076291702,50,100,adam,64
MAPI,short,RNN,136.8845317413375,0.27174543572862364,50,100,adam,64
KLBF,short,LSTM,68.72237830302929,0.2411311519404536,50,100,adam,64
KLBF,short,GRU,53.391447421322646,0.18733841200464085,50,100,adam,64
KLBF,short,RNN,62.24114699063637,0.19883512638463613,50,100,adam,64
TLKM,short,LSTM,90.78756252731576,0.15927642548651894,50,100,adam,64
TLKM,short,GRU,64.40635097344561,0.11299359819902738,50,100,adam,64
TLKM,short,RNN,70.46090659510246,0.11610704947430998,50,100,adam,64
ASII,short,LSTM,537.1653899813999,0.6319592823310586,50,100,sgd,64
ASII,short,GRU,481.5915863880114,0.5665783369270723,50,100,sgd,64
ASII,short,RNN,217.35252009170202,0.20092385547165267,50,100,sgd,64
AMRT,short,LSTM,68.34640620756997,0.1708660155189249,50,100,sgd,64
AMRT,short,GRU,63.23207592655611,0.15808018981639027,50,100,sgd,64
AMRT,short,RNN,89.65041539012547,0.2103729577246501,50,100,sgd,64
ADRO,short,LSTM,147.47901833717845,0.3429744612492522,50,100,sgd,64
ADRO,short,GRU,132.95242083854177,0.3091916763687017,50,100,sgd,64
ADRO,short,RNN,171.68713116963147,0.2777896021724522,50,100,sgd,64
MAPI,short,LSTM,149.86954704939313,0.3568322548795075,50,100,sgd,64
MAPI,short,GRU,117.303614903257,0.279294321198231,50,100,sgd,64
MAPI,short,RNN,184.6926629605472,0.3422331060769023,50,100,sgd,64
KLBF,short,LSTM,349.11816091817053,0.7909772451750403,50,100,sgd,64
KLBF,short,GRU,327.339538483565,0.7627227810777023,50,100,sgd,64
KLBF,short,RNN,77.15227784623913,0.22267173763965292,50,100,sgd,64
TLKM,short,LSTM,252.76074925614395,0.4434399109756912,50,100,sgd,64
TLKM,short,GRU,233.37531724965928,0.4094303811397531,50,100,sgd,64
TLKM,short,RNN,78.901493144909,0.131529997697088,50,100,sgd,64
ASII,short,LSTM,173.556460891784,0.20418407163739286,100,50,rmsprop,32
ASII,short,GRU,134.9034463500851,0.15132302948385515,100,50,rmsprop,32
ASII,short,RNN,78.43736919883571,0.09227925788098319,100,50,rmsprop,32
AMRT,short,LSTM,82.78284629808975,0.19549358389746727,100,50,rmsprop,32
AMRT,short,GRU,57.201230943912414,0.14300307735978104,100,50,rmsprop,32
AMRT,short,RNN,78.18047744706296,0.18365939506706538,100,50,rmsprop,32
ADRO,short,LSTM,144.24336858334078,0.24931547748786123,100,50,rmsprop,32
ADRO,short,GRU,113.41089117431727,0.21414301043768175,100,50,rmsprop,32
ADRO,short,RNN,52.127726751164,0.12122727151433474,100,50,rmsprop,32
MAPI,short,LSTM,131.45171415865266,0.27470235031203083,100,50,rmsprop,32
MAPI,short,GRU,83.32566245659743,0.19007834125538614,100,50,rmsprop,32
MAPI,short,RNN,96.24156398839911,0.21649404009614281,100,50,rmsprop,32
KLBF,short,LSTM,53.66517311199502,0.18829885302454377,100,50,rmsprop,32
KLBF,short,GRU,51.60616589708738,0.18107426630556975,100,50,rmsprop,32
KLBF,short,RNN,46.400373699029586,0.16280832876852486,100,50,rmsprop,32
TLKM,short,LSTM,96.74736295858295,0.16131354093148595,100,50,rmsprop,32
TLKM,short,GRU,54.05079240401855,0.09482595158599746,100,50,rmsprop,32
TLKM,short,RNN,60.1211682929434,0.09440681464722893,100,50,rmsprop,32
ASII,short,LSTM,147.05015287038458,0.1730001798475113,100,50,adam,32
ASII,short,GRU,114.11007112133878,0.13424714249569264,100,50,adam,32
ASII,short,RNN,163.90041671343337,0.17512893493479736,100,50,adam,32
AMRT,short,LSTM,66.52210485726762,0.1663052621431691,100,50,adam,32
AMRT,short,GRU,56.39006839857466,0.14097517099643667,100,50,adam,32
AMRT,short,RNN,74.09869799312712,0.17543891307128734,100,50,adam,32
ADRO,short,LSTM,97.91959021571186,0.1990532884369518,100,50,adam,32
ADRO,short,GRU,68.53963129801167,0.15146961568370856,100,50,adam,32
ADRO,short,RNN,95.91861389695595,0.18983570321407714,100,50,adam,32
MAPI,short,LSTM,85.6623350779935,0.20395794066188935,100,50,adam,32
MAPI,short,GRU,78.03669668507769,0.1817228453966571,100,50,adam,32
MAPI,short,RNN,66.6009507885635,0.1585736923537226,100,50,adam,32
KLBF,short,LSTM,55.994443321344555,0.19647173095208614,100,50,adam,32
KLBF,short,GRU,42.55415906722849,0.1493128388323806,100,50,adam,32
KLBF,short,RNN,46.669755127517114,0.1637535267632179,100,50,adam,32
TLKM,short,LSTM,79.50022755353521,0.13947408342725473,100,50,adam,32
TLKM,short,GRU,62.80824509195272,0.10917110058469492,100,50,adam,32
TLKM,short,RNN,64.20310377511652,0.10625207849429728,100,50,adam,32
ASII,short,LSTM,531.6118283411371,0.6254256804013378,100,50,sgd,32
ASII,short,GRU,254.70837872660874,0.29965691614895146,100,50,sgd,32
ASII,short,RNN,234.84601211887733,0.2256616491118368,100,50,sgd,32
AMRT,short,LSTM,68.03586319194244,0.17008965797985612,100,50,sgd,32
AMRT,short,GRU,60.70672139946023,0.15176680349865054,100,50,sgd,32
AMRT,short,RNN,72.06152987880435,0.17699292804503466,100,50,sgd,32
ADRO,short,LSTM,145.1548404829536,0.337569396471985,100,50,sgd,32
ADRO,short,GRU,96.52165989739825,0.2244689765055773,100,50,sgd,32
ADRO,short,RNN,106.22110198766251,0.20309289020779542,100,50,sgd,32
MAPI,short,LSTM,150.2856019580834,0.3578228618049604,100,50,sgd,32
MAPI,short,GRU,75.08259678635507,0.17876808758655974,100,50,sgd,32
MAPI,short,RNN,141.19351937509933,0.29647913501918033,100,50,sgd,32
KLBF,short,LSTM,348.3398339255926,0.7898031690433612,100,50,sgd,32
KLBF,short,GRU,284.1844938510897,0.7029477936110514,100,50,sgd,32
KLBF,short,RNN,56.7138758807291,0.19899605572185647,100,50,sgd,32
TLKM,short,LSTM,249.46417763856263,0.43765645199747827,100,50,sgd,32
TLKM,short,GRU,168.26376364272915,0.29519958533812135,100,50,sgd,32
TLKM,short,RNN,65.9035426557001,0.11245452852189801,100,50,sgd,32
ASII,short,LSTM,176.55172134207157,0.20770790746126064,100,50,rmsprop,64
ASII,short,GRU,122.58831416813109,0.14422154608015417,100,50,rmsprop,64
ASII,short,RNN,74.3862556979094,0.08751324199754044,100,50,rmsprop,64
AMRT,short,LSTM,60.357258179148815,0.15089314544787208,100,50,rmsprop,64
AMRT,short,GRU,78.33015445040871,0.18593704007162665,100,50,rmsprop,64
AMRT,short,RNN,93.02962873617913,0.20581620633366732,100,50,rmsprop,64
ADRO,short,LSTM,92.53313107219407,0.19108901851959378,100,50,rmsprop,64
ADRO,short,GRU,83.76025519621842,0.17551205054137936,100,50,rmsprop,64
ADRO,short,RNN,74.89080274411613,0.15662612109345733,100,50,rmsprop,64
MAPI,short,LSTM,101.8292266765175,0.2344210017487838,100,50,rmsprop,64
MAPI,short,GRU,80.54648182711493,0.19177733768360702,100,50,rmsprop,64
MAPI,short,RNN,157.70084097283737,0.29612411756563534,100,50,rmsprop,64
KLBF,short,LSTM,57.52466236770975,0.20184092058845526,100,50,rmsprop,64
KLBF,short,GRU,46.507421130608265,0.16318393379160798,100,50,rmsprop,64
KLBF,short,RNN,50.285692024473846,0.17644102464727662,100,50,rmsprop,64
TLKM,short,LSTM,86.64415512721219,0.15200728969686345,100,50,rmsprop,64
TLKM,short,GRU,76.78352399117861,0.13043453427897153,100,50,rmsprop,64
TLKM,short,RNN,61.76655235219476,0.1083623725477101,100,50,rmsprop,64
ASII,short,LSTM,188.92343469101607,0.22084692196184785,100,50,adam,64
ASII,short,GRU,146.63327101697297,0.17250973060820352,100,50,adam,64
ASII,short,RNN,161.78461089592201,0.170923422253428,100,50,adam,64
AMRT,short,LSTM,62.35310615774289,0.1558827653943572,100,50,adam,64
AMRT,short,GRU,60.71114800159504,0.15177787000398762,100,50,adam,64
AMRT,short,RNN,53.53047604410023,0.13382619011025063,100,50,adam,64
ADRO,short,LSTM,104.72856302887426,0.2078323197726509,100,50,adam,64
ADRO,short,GRU,76.15557456552324,0.16758593621903403,100,50,adam,64
ADRO,short,RNN,108.2205410091243,0.19187565756112698,100,50,adam,64
MAPI,short,LSTM,108.6826917174441,0.2426186302527786,100,50,adam,64
MAPI,short,GRU,66.9357782654219,0.1593709006319569,100,50,adam,64
MAPI,short,RNN,110.31877879046259,0.23550084621823333,100,50,adam,64
KLBF,short,LSTM,58.26611228453763,0.20444249924399166,100,50,adam,64
KLBF,short,GRU,50.3467004343403,0.17665508924329928,100,50,adam,64
KLBF,short,RNN,52.79302029613632,0.18355222191680848,100,50,adam,64
TLKM,short,LSTM,93.37290805175833,0.16256450477294082,100,50,adam,64
TLKM,short,GRU,64.88380864747185,0.11252721689950478,100,50,adam,64
TLKM,short,RNN,66.67510869913399,0.10972954070969607,100,50,adam,64
ASII,short,LSTM,539.3860717538333,0.6345718491221567,100,50,sgd,64
ASII,short,GRU,452.20128657761586,0.5320015136207245,100,50,sgd,64
ASII,short,RNN,180.1768645811267,0.18057160044792625,100,50,sgd,64
AMRT,short,LSTM,67.78816592138692,0.16947041480346733,100,50,sgd,64
AMRT,short,GRU,59.513551949165304,0.14878387987291325,100,50,sgd,64
AMRT,short,RNN,77.22633955476215,0.189311962750529,100,50,sgd,64
ADRO,short,LSTM,145.5937874462479,0.33859020336336715,100,50,sgd,64
ADRO,short,GRU,130.4338353103094,0.3033345007216497,100,50,sgd,64
ADRO,short,RNN,117.84811287452786,0.21588083198041583,100,50,sgd,64
MAPI,short,LSTM,148.17487675430374,0.35279732560548516,100,50,sgd,64
MAPI,short,GRU,89.25294454389349,0.21250701081879403,100,50,sgd,64
MAPI,short,RNN,172.37296748657232,0.32843224968798373,100,50,sgd,64
KLBF,short,LSTM,351.2217139739686,0.7920880293452605,100,50,sgd,64
KLBF,short,GRU,291.3997371972911,0.7169480513756803,100,50,sgd,64
KLBF,short,RNN,51.31458545488376,0.18005117703467988,100,50,sgd,64
TLKM,short,LSTM,252.41503424982747,0.44283339342074995,100,50,sgd,64
TLKM,short,GRU,220.5296761350078,0.3868941686579084,100,50,sgd,64
TLKM,short,RNN,72.48609325524056,0.1179030226679904,100,50,sgd,64
ASII,short,LSTM,135.4671187836967,0.1593730809219961,100,100,rmsprop,32
ASII,short,GRU,157.8030880514317,0.17145957532009035,100,100,rmsprop,32
ASII,short,RNN,177.5391628928118,0.1834995842013199,100,100,rmsprop,32
AMRT,short,LSTM,101.63951042253181,0.225187767446234,100,100,rmsprop,32
AMRT,short,GRU,72.02996570601495,0.16801580160970786,100,100,rmsprop,32
AMRT,short,RNN,64.45106824804822,0.15244648353872242,100,100,rmsprop,32
ADRO,short,LSTM,89.67082618867153,0.20853680508993366,100,100,rmsprop,32
ADRO,short,GRU,72.1811955334964,0.15617561196584695,100,100,rmsprop,32
ADRO,short,RNN,104.75525271709762,0.1961299961280382,100,100,rmsprop,32
MAPI,short,LSTM,75.20456457998772,0.17905848709520888,100,100,rmsprop,32
MAPI,short,GRU,63.40357249051946,0.15096088688218917,100,100,rmsprop,32
MAPI,short,RNN,84.99971286915824,0.1971208147069249,100,100,rmsprop,32
KLBF,short,LSTM,48.88091754584639,0.17151199138893466,100,100,rmsprop,32
KLBF,short,GRU,39.7290228342143,0.13940008012005017,100,100,rmsprop,32
KLBF,short,RNN,35.54813712530167,0.12473030570281292,100,100,rmsprop,32
TLKM,short,LSTM,90.60470830089794,0.15203415192911046,100,100,rmsprop,32
TLKM,short,GRU,83.30029546933314,0.13325939069888892,100,100,rmsprop,32
TLKM,short,RNN,99.42582489851009,0.1497409915211831,100,100,rmsprop,32
ASII,short,LSTM,150.38151078088657,0.17691942444810188,100,100,adam,32
ASII,short,GRU,79.44774989407767,0.09346794105185616,100,100,adam,32
ASII,short,RNN,117.10231937312562,0.13331373867741134,100,100,adam,32
AMRT,short,LSTM,71.70373694003469,0.1728177058179209,100,100,adam,32
AMRT,short,GRU,57.2748370660984,0.14068770483286672,100,100,adam,32
AMRT,short,RNN,75.8982226104433,0.17537713400885002,100,100,adam,32
ADRO,short,LSTM,104.80163670232173,0.20952142909640262,100,100,adam,32
ADRO,short,GRU,70.92666193660952,0.14760734353692526,100,100,adam,32
ADRO,short,RNN,73.64198771945084,0.1589873209171786,100,100,adam,32
MAPI,short,LSTM,82.47505200134378,0.1963691714317709,100,100,adam,32
MAPI,short,GRU,53.86699412038379,0.12825474790567562,100,100,adam,32
MAPI,short,RNN,87.24082820700521,0.19766387442911856,100,100,adam,32
KLBF,short,LSTM,52.11453882214526,0.1828580309548956,100,100,adam,32
KLBF,short,GRU,38.398817834795516,0.1347326941571772,100,100,adam,32
KLBF,short,RNN,41.444728937887746,0.14542010153644816,100,100,adam,32
TLKM,short,LSTM,68.82944228739926,0.1138074907604584,100,100,adam,32
TLKM,short,GRU,49.74335897394304,0.0862478790758536,100,100,adam,32
TLKM,short,RNN,58.05648883879233,0.09954433786043296,100,100,adam,32
ASII,short,LSTM,539.9943211097085,0.635287436599657,100,100,sgd,32
