date,stock_code,open,high,low,close,volume
2021-02-16,ASII,5950,6000,5900,5925,35796600
2021-02-17,ASII,5925,5925,5750,5800,56517500
2021-02-18,ASII,5800,5875,5725,5725,56765900
2021-02-19,ASII,5725,5850,5725,5775,42627800
2021-02-22,ASII,5775,5850,5700,5700,55230300
2021-02-23,ASII,5700,5825,5700,5725,60745000
2021-02-24,ASII,5725,5850,5600,5625,73050200
2021-02-25,ASII,5625,5700,5475,5575,123672200
2021-02-26,ASII,5575,5525,5350,5400,146271500
2021-03-01,ASII,5400,5600,5450,5600,118418900
2021-03-02,ASII,5600,5675,5550,5575,87061500
2021-03-03,ASII,5575,5700,5525,5675,49030200
2021-03-04,ASII,5675,5700,5525,5575,70766800
2021-03-05,ASII,5575,5575,5475,5500,48034400
2021-03-08,ASII,5500,5625,5475,5550,55652900
2021-03-09,ASII,5550,5650,5400,5525,66908800
2021-03-10,ASII,5525,5525,5400,5425,66154200
2021-03-12,ASII,5425,5575,5450,5475,87065000
2021-03-15,ASII,5475,5625,5500,5525,48489500
2021-03-16,ASII,5525,5725,5550,5550,64804400
2021-03-17,ASII,5550,5650,5550,5575,61881600
2021-03-18,ASII,5575,5800,5625,5725,90338700
2021-03-19,ASII,5725,5775,5625,5775,80429800
2021-03-22,ASII,5775,5775,5550,5575,57320300
2021-03-23,ASII,5575,5675,5550,5575,46973100
2021-03-24,ASII,5575,5600,5450,5450,40065300
2021-03-25,ASII,5450,5525,5400,5450,49497900
2021-03-26,ASII,5450,5600,5475,5600,24880300
2021-03-29,ASII,5600,5650,5525,5525,25164100
2021-03-30,ASII,5525,5550,5400,5400,55842300
2021-03-31,ASII,5400,5450,5225,5275,89835200
2021-04-01,ASII,5275,5400,5325,5350,33323600
2021-04-05,ASII,5350,5450,5350,5350,29142200
2021-04-06,ASII,5350,5400,5300,5350,26040800
2021-04-07,ASII,5350,5350,5275,5325,33361900
2021-04-08,ASII,5325,5375,5300,5300,43680100
2021-04-09,ASII,5300,5400,5275,5275,59348800
2021-04-12,ASII,5275,5275,5050,5075,68211200
2021-04-13,ASII,5075,5175,5025,5075,53505400
2021-04-14,ASII,5075,5275,5100,5250,39277800
2021-04-15,ASII,5250,5275,5175,5250,34533700
2021-04-16,ASII,5250,5325,5200,5250,38151200
2021-04-19,ASII,5250,5250,5200,5200,30832600
2021-04-20,ASII,5200,5300,5150,5300,46601200
2021-04-21,ASII,5300,5275,5200,5225,47261000
2021-04-22,ASII,5225,5500,5225,5450,86785100
2021-04-23,ASII,5450,5650,5475,5625,95175600
2021-04-26,ASII,5625,5675,5600,5625,65428000
2021-04-27,ASII,5625,5650,5475,5525,41552600
2021-04-28,ASII,5525,5575,5325,5350,72011700
2021-04-29,ASII,5350,5475,5350,5425,43203100
2021-04-30,ASII,5425,5550,5375,5500,56668600
2021-05-03,ASII,5500,5500,5400,5425,29451000
2021-05-04,ASII,5425,5575,5425,5500,39860400
2021-05-05,ASII,5500,5600,5475,5525,27270000
2021-05-06,ASII,5525,5600,5400,5425,34361400
2021-05-07,ASII,5425,5475,5275,5325,30771700
2021-05-10,ASII,5325,5425,5350,5375,25429700
2021-05-11,ASII,5375,5425,5175,5225,49162600
2021-05-17,ASII,5225,5325,5125,5175,47623100
2021-05-18,ASII,5175,5200,5100,5150,45784300
2021-05-19,ASII,5150,5125,5025,5050,47008800
2021-05-20,ASII,5050,5200,5025,5175,49746900
2021-05-21,ASII,5175,5225,5050,5050,43416900
2021-05-24,ASII,5050,5150,5025,5100,33540000
2021-05-25,ASII,5100,5150,5050,5075,45393500
2021-05-27,ASII,5075,5225,5075,5150,99709500
2021-05-28,ASII,5150,5225,5125,5150,24346700
2021-05-31,ASII,5150,5300,5150,5250,41498000
2021-06-02,ASII,5250,5350,5275,5325,43217400
2021-06-03,ASII,5325,5350,5275,5350,49012700
2021-06-04,ASII,5350,5350,5200,5225,35211100
2021-06-07,ASII,5225,5300,5200,5250,31693200
2021-06-08,ASII,5250,5325,5200,5275,35402300
2021-06-09,ASII,5275,5350,5225,5325,24331300
2021-06-10,ASII,5325,5425,5325,5400,42924200
2021-06-11,ASII,5400,5425,5250,5275,44421700
2021-06-14,ASII,5275,5350,5150,5175,40699500
2021-06-15,ASII,5175,5200,5125,5150,35915800
2021-06-16,ASII,5150,5200,5125,5150,29144900
2021-06-17,ASII,5150,5150,5075,5100,38074600
2021-06-18,ASII,5100,5125,4900,5000,112157600
2021-06-21,ASII,5000,4970,4760,4920,48183300
2021-06-22,ASII,4920,5025,4900,4920,47156200
2021-06-23,ASII,4920,5025,4920,4930,46351900
2021-06-24,ASII,4930,4980,4910,4940,24665200
2021-06-25,ASII,4940,4980,4910,4920,33125300
2021-06-28,ASII,4920,4930,4710,4710,53083400
2021-06-29,ASII,4710,4920,4710,4840,70425700
2021-06-30,ASII,4840,5000,4820,4940,34641700
2021-07-01,ASII,4940,5100,4950,5025,42856900
2021-07-02,ASII,5025,5075,4980,5000,22436900
2021-07-05,ASII,5000,5075,4920,4940,27554100
2021-07-06,ASII,4940,4970,4890,4900,31280100
2021-07-07,ASII,4900,4990,4860,4900,35907800
2021-07-08,ASII,4900,4960,4850,4880,40566600
2021-07-09,ASII,4880,4920,4870,4910,21088500
2021-07-12,ASII,4910,4950,4880,4920,26816600
2021-07-13,ASII,4920,4960,4850,4900,28998600
2021-07-14,ASII,4900,4920,4730,4730,43408700
2021-07-15,ASII,4730,4840,4640,4810,50750700
2021-07-16,ASII,4810,4910,4820,4880,32544000
2021-07-19,ASII,4880,4870,4780,4780,25106100
2021-07-21,ASII,4780,4930,4780,4870,41716000
2021-07-22,ASII,4870,5025,4900,4980,36287300
2021-07-23,ASII,4980,5000,4910,4950,26847700
2021-07-26,ASII,4950,4970,4770,4770,43373400
2021-07-27,ASII,4770,4830,4730,4760,42635500
2021-07-28,ASII,4760,4790,4710,4710,24083000
2021-07-29,ASII,4710,4740,4650,4650,50238500
2021-07-30,ASII,4650,4840,4670,4720,65379500
2021-08-02,ASII,4720,4820,4730,4820,39192600
2021-08-03,ASII,4820,4970,4830,4940,46414100
2021-08-04,ASII,4940,4970,4870,4900,25646900
2021-08-05,ASII,4900,4930,4860,4890,31304900
2021-08-06,ASII,4890,4980,4880,4940,45454600
2021-08-09,ASII,4940,4950,4830,4860,31858700
2021-08-10,ASII,4860,4930,4840,4910,41920300
2021-08-12,ASII,4910,4960,4880,4940,22191700
2021-08-13,ASII,4940,5075,4960,5025,62673300
2021-08-16,ASII,5025,5075,4990,5075,46949700
2021-08-18,ASII,5075,5300,5075,5225,102560600
2021-08-19,ASII,5225,5275,5075,5150,53594900
2021-08-20,ASII,5150,5150,5000,5100,32878200
2021-08-23,ASII,5100,5150,5050,5100,30921500
2021-08-24,ASII,5100,5175,5050,5075,32783500
2021-08-25,ASII,5075,5200,5075,5150,26870400
2021-08-26,ASII,5150,5200,5050,5100,28757400
2021-08-27,ASII,5100,5100,5050,5050,26966100
2021-08-30,ASII,5050,5275,5100,5275,51914600
2021-08-31,ASII,5275,5300,5200,5225,45649200
2021-09-01,ASII,5225,5275,5100,5175,26732500
2021-09-02,ASII,5175,5250,5175,5250,17335000
2021-09-03,ASII,5250,5350,5200,5350,28004500
2021-09-06,ASII,5350,5450,5325,5425,28315200
2021-09-07,ASII,5425,5450,5300,5350,23685800
2021-09-08,ASII,5350,5375,5250,5250,44076000
2021-09-09,ASII,5250,5450,5250,5450,49118000
2021-09-10,ASII,5450,5475,5375,5425,31997100
2021-09-13,ASII,5425,5500,5350,5450,29796400
2021-09-14,ASII,5450,5550,5450,5525,34356900
2021-09-15,ASII,5525,5550,5375,5400,61522300
2021-09-16,ASII,5400,5475,5350,5375,27187700
2021-09-17,ASII,5375,5425,5275,5425,44004000
2021-09-20,ASII,5425,5425,5225,5300,46896100
2021-09-21,ASII,5300,5275,5150,5225,23656300
2021-09-22,ASII,5225,5350,5200,5275,21750800
2021-09-23,ASII,5275,5325,5150,5150,27178400
2021-09-24,ASII,5150,5225,5125,5150,29394300
2021-09-27,ASII,5150,5225,5125,5175,25252300
2021-09-28,ASII,5175,5200,5075,5075,35640900
2021-09-29,ASII,5075,5350,5050,5325,42995900
2021-09-30,ASII,5325,5500,5300,5500,44723000
2021-10-01,ASII,5500,5500,5400,5450,27484100
2021-10-04,ASII,5450,5625,5475,5575,52074900
2021-10-05,ASII,5575,5650,5500,5550,27128000
2021-10-06,ASII,5550,6100,5575,5975,168237500
2021-10-07,ASII,5975,6000,5700,5700,97516000
2021-10-08,ASII,5700,5975,5625,5900,91094200
2021-10-11,ASII,5900,5950,5775,5775,38994500
2021-10-12,ASII,5775,5950,5775,5875,68823100
2021-10-13,ASII,5875,6300,5925,6275,143652900
2021-10-14,ASII,6275,6450,6125,6225,104502800
2021-10-15,ASII,6225,6300,6125,6250,82896700
2021-10-18,ASII,6250,6350,6200,6225,61419000
2021-10-19,ASII,6225,6375,6200,6350,52117000
2021-10-21,ASII,6350,6350,6125,6150,132905200
2021-10-22,ASII,6150,6225,6125,6175,26886400
2021-10-25,ASII,6175,6225,6025,6050,51872000
2021-10-26,ASII,6050,6175,6050,6150,25950500
2021-10-27,ASII,6150,6125,6000,6000,40588700
2021-10-28,ASII,6000,6175,5950,6000,50046900
2021-10-29,ASII,6000,6250,6025,6025,82397400
