date,stock_code,open,high,low,close,volume
2021-08-12,BBCA,31500,31600,30600,31500,23665100
2021-08-13,BBCA,31500,32175,31625,32050,17385800
2021-08-16,BBCA,32050,32100,31525,32100,13856400
2021-08-18,BBCA,32100,33800,32300,33000,37270900
2021-08-19,BBCA,33000,33000,32650,33000,20185200
2021-08-20,BBCA,33000,33000,32550,33000,24032700
2021-08-23,BBCA,33000,32950,32575,32950,13650600
2021-08-24,BBCA,32950,33000,32500,33000,11912300
2021-08-25,BBCA,33000,33025,32925,33000,16150300
2021-08-26,BBCA,33000,32900,32350,32800,14867400
2021-08-27,BBCA,32800,32650,32450,32550,14314500
2021-08-30,BBCA,32550,32900,32600,32825,14912900
2021-08-31,BBCA,32825,32850,32575,32750,23074700
2021-09-01,BBCA,32750,33000,32675,32825,13472500
2021-09-02,BBCA,32825,32875,32275,32700,10651400
2021-09-03,BBCA,32700,33000,32575,33000,7152900
2021-09-06,BBCA,33000,33025,32750,32875,7356000
2021-09-07,BBCA,32875,33025,32850,32850,10780400
2021-09-08,BBCA,32850,32975,32100,32200,15577600
2021-09-09,BBCA,32200,32850,32050,32850,22014800
2021-09-10,BBCA,32850,32825,32475,32600,8296700
2021-09-13,BBCA,32600,32800,32625,32775,5985800
2021-09-14,BBCA,32775,32975,32475,32725,10398100
2021-09-15,BBCA,32725,32750,32425,32475,8902800
2021-09-16,BBCA,32475,32900,32400,32500,11734500
2021-09-17,BBCA,32500,32675,32400,32600,23508000
2021-09-20,BBCA,32600,32950,32550,32925,14631500
2021-09-21,BBCA,32925,32675,32350,32450,11423100
2021-09-22,BBCA,32450,32900,32500,32775,13744400
2021-09-23,BBCA,32775,32950,32725,32900,12199700
2021-09-24,BBCA,32900,32925,32500,32925,12107900
2021-09-27,BBCA,32925,32975,32775,32900,11010500
2021-09-28,BBCA,32900,32800,32500,32600,16037200
2021-09-29,BBCA,32600,32900,32575,32900,14815800
2021-09-30,BBCA,32900,35000,32975,35000,31369600
2021-10-01,BBCA,35000,34500,33550,33800,20790900
2021-10-04,BBCA,33800,34800,33700,34800,14943800
2021-10-05,BBCA,34800,34725,34300,34725,10997300
2021-10-06,BBCA,34725,35900,34850,35900,34862400
2021-10-07,BBCA,35900,35875,35400,35800,21452700
2021-10-08,BBCA,35800,36500,35875,36450,18928700
2021-10-11,BBCA,36450,36450,36150,36275,9440200
2021-10-12,BBCA,36275,36600,36225,36600,18213400
2021-10-13,BBCA,7325,8250,7400,7525,210893300
2021-10-14,BBCA,7525,7900,7600,7750,138811900
2021-10-15,BBCA,7750,7875,7450,7650,142378200
2021-10-18,BBCA,7650,7675,7475,7525,116644300
2021-10-19,BBCA,7525,7525,7350,7500,134601200
2021-10-21,BBCA,7500,7550,7350,7400,106120100
2021-10-22,BBCA,7400,7550,7425,7525,96730700
2021-10-25,BBCA,7525,7525,7400,7525,60329800
2021-10-26,BBCA,7525,7600,7500,7525,70103000
2021-10-27,BBCA,7525,7575,7425,7450,57067000
2021-10-28,BBCA,7450,7425,7350,7375,75271900
2021-10-29,BBCA,7375,7475,7375,7475,60639200
2021-11-01,BBCA,7475,7550,7400,7400,38593400
2021-11-02,BBCA,7400,7425,7250,7300,90535400
2021-11-03,BBCA,7300,7400,7250,7350,61621500
2021-11-04,BBCA,7350,7475,7375,7375,61081400
2021-11-05,BBCA,7375,7475,7375,7450,43120400
2021-11-08,BBCA,7450,7600,7450,7575,85441700
2021-11-09,BBCA,7575,7675,7575,7675,101785800
2021-11-10,BBCA,7675,7675,7575,7650,47503900
2021-11-11,BBCA,7650,7750,7600,7675,55790000
2021-11-12,BBCA,7675,7750,7525,7525,52590100
2021-11-15,BBCA,7525,7625,7500,7500,67344200
2021-11-16,BBCA,7500,7475,7325,7475,98616900
2021-11-17,BBCA,7475,7575,7425,7575,61968100
2021-11-18,BBCA,7575,7500,7400,7400,78839600
2021-11-19,BBCA,7400,7450,7375,7425,68203700
2021-11-22,BBCA,7425,7525,7400,7475,66328300
2021-11-23,BBCA,7475,7500,7400,7475,43477500
2021-11-24,BBCA,7475,7575,7425,7475,35181400
2021-11-25,BBCA,7475,7525,7425,7425,40216100
2021-11-26,BBCA,7425,7450,7250,7275,113288400
2021-11-29,BBCA,7275,7425,7175,7400,87907900
2021-11-30,BBCA,7400,7425,7275,7275,144923700
2021-12-01,BBCA,7275,7450,7275,7300,76538100
2021-12-02,BBCA,7300,7500,7300,7500,66831000
2021-12-03,BBCA,7500,7525,7350,7375,63283700
2021-12-06,BBCA,7375,7475,7350,7350,56944100
2021-12-07,BBCA,7350,7475,7350,7350,51258200
2021-12-08,BBCA,7350,7475,7400,7425,74775000
2021-12-09,BBCA,7425,7450,7350,7350,54886400
2021-12-10,BBCA,7350,7375,7275,7375,91092400
2021-12-13,BBCA,7375,7400,7300,7300,59977100
2021-12-14,BBCA,7300,7375,7275,7300,49763600
2021-12-15,BBCA,7300,7375,7275,7300,52477600
2021-12-16,BBCA,7300,7400,7275,7275,95171400
2021-12-17,BBCA,7275,7500,7300,7500,107096800
2021-12-20,BBCA,7500,7400,7325,7375,74753000
2021-12-21,BBCA,7375,7400,7325,7375,52386100
2021-12-22,BBCA,7375,7425,7325,7325,33232000
2021-12-23,BBCA,7325,7350,7300,7300,37136400
2021-12-24,BBCA,7300,7350,7300,7300,30802100
2021-12-27,BBCA,7300,7350,7300,7350,20722100
2021-12-28,BBCA,7350,7400,7325,7350,39343800
2021-12-29,BBCA,7350,7375,7300,7300,42079500
2021-12-30,BBCA,7300,7350,7300,7300,49954700
2022-01-03,BBCA,7300,7400,7300,7325,54287400
2022-01-04,BBCA,7325,7450,7325,7400,70624000
2022-01-05,BBCA,7400,7525,7375,7450,76164900
2022-01-06,BBCA,7450,7525,7425,7475,63657100
2022-01-07,BBCA,7475,7700,7500,7650,143433300
2022-01-10,BBCA,7650,7650,7550,7600,45351900
2022-01-11,BBCA,7600,7700,7625,7700,110334600
2022-01-12,BBCA,7700,7700,7650,7700,62606000
2022-01-13,BBCA,7700,7750,7650,7700,50025200
2022-01-14,BBCA,7700,7850,7650,7850,65898700
2022-01-17,BBCA,7850,7900,7700,7750,63902600
2022-01-18,BBCA,7750,7775,7550,7675,71476300
2022-01-19,BBCA,7675,7725,7575,7675,60389700
2022-01-20,BBCA,7675,7775,7625,7775,59925500
2022-01-21,BBCA,7775,7950,7700,7950,63370500
2022-01-24,BBCA,7950,7850,7775,7800,40278300
2022-01-25,BBCA,7800,7775,7625,7775,106796900
2022-01-26,BBCA,7775,7750,7650,7700,53350200
2022-01-27,BBCA,7700,7800,7625,7800,71945100
2022-01-28,BBCA,7800,7825,7700,7775,70595000
2022-01-31,BBCA,7775,7775,7625,7625,68122000
2022-02-02,BBCA,7625,7800,7675,7800,65308100
2022-02-03,BBCA,7800,7825,7700,7725,35100600
2022-02-04,BBCA,7725,7800,7700,7725,39324700
2022-02-07,BBCA,7725,7800,7700,7800,56813200
2022-02-08,BBCA,7800,7850,7725,7725,61883100
2022-02-09,BBCA,7725,7950,7800,7950,108922200
2022-02-10,BBCA,7950,7950,7750,7750,93277000
2022-02-11,BBCA,7750,7825,7650,7825,71968800
2022-02-14,BBCA,7825,7775,7700,7700,57710700
2022-02-15,BBCA,7700,7875,7725,7875,55617000
2022-02-16,BBCA,7875,7975,7825,7975,77055100
2022-02-17,BBCA,7975,7925,7800,7900,48704600
2022-02-18,BBCA,7900,7950,7850,7925,56813400
2022-02-21,BBCA,7925,7975,7900,7950,43821700
2022-02-22,BBCA,7950,7950,7850,7900,80095500
2022-02-23,BBCA,7900,8100,7875,8050,99240300
2022-02-24,BBCA,8050,8150,7925,8000,124947700
2022-02-25,BBCA,8000,8175,7925,8050,135899900
2022-03-01,BBCA,8050,8175,8000,8050,136616800
2022-03-02,BBCA,8050,8225,7975,7975,100301000
2022-03-04,BBCA,7975,8025,7900,7900,132983400
2022-03-07,BBCA,7900,7850,7700,7700,130990900
2022-03-08,BBCA,7700,7850,7650,7650,119256500
2022-03-09,BBCA,7650,7950,7650,7850,132814500
2022-03-10,BBCA,7850,7975,7800,7925,86484000
2022-03-11,BBCA,7925,7950,7725,7950,61053900
2022-03-14,BBCA,7950,8100,7950,8075,78432100
2022-03-15,BBCA,8075,8200,8075,8150,111214500
2022-03-16,BBCA,8150,8275,8075,8200,149761300
2022-03-17,BBCA,8200,8300,8000,8000,132439400
2022-03-18,BBCA,8000,8100,7900,7900,143981700
2022-03-21,BBCA,7900,7950,7800,7900,85485500
2022-03-22,BBCA,7900,7950,7875,7925,60010900
2022-03-23,BBCA,7925,7950,7825,7900,82208000
