date,stock_code,open,high,low,close,volume
2020-06-29,TLKM,3190,3250,3160,3180,156613200
2020-06-30,TLKM,3180,3100,3050,3050,258068400
2020-07-01,TLKM,3050,3100,3010,3040,148037400
2020-07-02,TLKM,3040,3140,3040,3140,178357900
2020-07-03,TLKM,3140,3180,3110,3120,102033100
2020-07-06,TLKM,3120,3150,3040,3050,248572600
2020-07-07,TLKM,3050,3120,3050,3120,169104200
2020-07-08,TLKM,3120,3160,3110,3150,158166300
2020-07-09,TLKM,3150,3190,3110,3110,125940800
2020-07-10,TLKM,3110,3130,3100,3110,95422400
2020-07-13,TLKM,3110,3130,3080,3090,77733900
2020-07-14,TLKM,3090,3110,3070,3080,111442600
2020-07-15,TLKM,3080,3130,3080,3090,102304100
2020-07-16,TLKM,3090,3110,3080,3100,91951000
2020-07-17,TLKM,3100,3110,3060,3060,112416300
2020-07-20,TLKM,3060,3080,3040,3060,64735500
2020-07-21,TLKM,3060,3110,3050,3060,101283800
2020-07-22,TLKM,3060,3090,3060,3070,69462100
2020-07-23,TLKM,3070,3090,3060,3070,70482100
2020-07-24,TLKM,3070,3080,3020,3020,137265100
2020-07-27,TLKM,3020,3050,3020,3040,58708800
2020-07-28,TLKM,3040,3050,3010,3020,102705300
2020-07-29,TLKM,3020,3050,3000,3000,114352000
2020-07-30,TLKM,3000,3050,3000,3050,95785000
2020-08-03,TLKM,3050,3060,2850,2920,255659800
2020-08-04,TLKM,2920,2970,2920,2950,96018000
2020-08-05,TLKM,2950,3040,2920,3020,120719100
2020-08-06,TLKM,3020,3050,3000,3020,71699000
2020-08-07,TLKM,3020,3030,2970,2980,78347200
2020-08-10,TLKM,2980,3020,2970,2970,65485400
2020-08-11,TLKM,2970,3000,2930,2930,175693000
2020-08-12,TLKM,2930,2960,2920,2950,110934800
2020-08-13,TLKM,2950,3020,2950,3010,160906600
2020-08-14,TLKM,3010,3040,3000,3030,93007500
2020-08-18,TLKM,3030,3060,3000,3050,139358500
2020-08-19,TLKM,3050,3050,3000,3000,103980600
2020-08-24,TLKM,3000,3020,2990,3000,76713900
2020-08-25,TLKM,3000,3010,2980,2980,100013600
2020-08-26,TLKM,2980,3050,2980,3020,122465300
2020-08-27,TLKM,3020,3040,2970,2990,102787800
2020-08-28,TLKM,2990,2990,2940,2960,160569500
2020-08-31,TLKM,2960,2980,2860,2860,204261100
2020-09-01,TLKM,2860,2910,2860,2900,90565400
2020-09-02,TLKM,2900,2970,2900,2950,107589800
2020-09-03,TLKM,2950,2960,2880,2900,123106100
2020-09-04,TLKM,2900,2890,2840,2860,143569100
2020-09-07,TLKM,2860,2910,2870,2900,62206600
2020-09-08,TLKM,2900,2900,2860,2860,80068200
2020-09-09,TLKM,2860,2860,2800,2800,108397400
2020-09-10,TLKM,2800,2800,2620,2700,287496300
2020-09-11,TLKM,2700,2840,2650,2810,197756800
2020-09-14,TLKM,2810,2890,2820,2890,127562700
2020-09-15,TLKM,2890,2900,2810,2830,106215900
2020-09-16,TLKM,2830,2830,2770,2790,68113400
2020-09-17,TLKM,2790,2850,2780,2820,97257400
2020-09-18,TLKM,2820,2890,2840,2890,162116700
2020-09-21,TLKM,2890,2910,2800,2810,100305100
2020-09-22,TLKM,2810,2810,2750,2780,75891600
2020-09-23,TLKM,2780,2810,2740,2800,85953300
2020-09-24,TLKM,2800,2760,2710,2730,74516800
2020-09-25,TLKM,2730,2740,2670,2690,180968900
2020-09-28,TLKM,2690,2730,2660,2660,89256700
2020-09-29,TLKM,2660,2690,2630,2630,155853900
2020-09-30,TLKM,2630,2650,2540,2560,235611600
2020-10-01,TLKM,2560,2760,2600,2750,225006000
2020-10-02,TLKM,2750,2750,2650,2680,140161900
2020-10-05,TLKM,2680,2710,2640,2650,124720200
2020-10-06,TLKM,2650,2700,2620,2650,148977400
2020-10-07,TLKM,2650,2670,2620,2660,110186000
2020-10-08,TLKM,2660,2720,2650,2700,154587800
2020-10-09,TLKM,2700,2750,2700,2730,109122300
2020-10-12,TLKM,2730,2760,2710,2730,77479100
2020-10-13,TLKM,2730,2740,2680,2730,97205500
2020-10-14,TLKM,2730,2830,2710,2810,183236500
2020-10-15,TLKM,2810,2850,2760,2780,138462900
2020-10-16,TLKM,2780,2780,2720,2750,135175000
2020-10-19,TLKM,2750,2810,2710,2710,187840500
2020-10-20,TLKM,2710,2740,2670,2670,168211100
2020-10-21,TLKM,2670,2710,2670,2680,142146300
2020-10-22,TLKM,2680,2720,2650,2700,257179400
2020-10-23,TLKM,2700,2720,2630,2630,166356000
2020-10-26,TLKM,2630,2680,2630,2650,97523200
2020-10-27,TLKM,2650,2690,2620,2620,146366600
2020-11-02,TLKM,2620,2620,2550,2560,391510600
2020-11-03,TLKM,2560,2590,2540,2580,188874000
2020-11-04,TLKM,2580,2640,2580,2580,150678200
2020-11-05,TLKM,2580,2810,2620,2770,369260400
2020-11-06,TLKM,2770,2840,2750,2830,243865800
2020-11-09,TLKM,2830,2900,2840,2880,208192700
2020-11-10,TLKM,2880,2950,2860,2860,195337300
2020-11-11,TLKM,2860,3100,2880,3080,480530200
2020-11-12,TLKM,3080,3080,3010,3040,169609900
2020-11-13,TLKM,3040,3010,2950,2990,186708800
2020-11-16,TLKM,2990,3100,3020,3070,206145500
2020-11-17,TLKM,3070,3270,3100,3220,527501800
2020-11-18,TLKM,3220,3250,3160,3180,239122600
2020-11-19,TLKM,3180,3220,3140,3170,185558800
2020-11-20,TLKM,3170,3270,3180,3220,211892500
2020-11-23,TLKM,3220,3340,3220,3320,260752200
2020-11-24,TLKM,3320,3380,3330,3350,207503900
2020-11-25,TLKM,3350,3390,3280,3280,253156200
2020-11-26,TLKM,3280,3480,3280,3470,374185400
2020-11-27,TLKM,3470,3500,3420,3460,163651600
2020-11-30,TLKM,3460,3470,3220,3230,624142600
2020-12-01,TLKM,3230,3320,3160,3240,277929200
2020-12-02,TLKM,3240,3330,3240,3330,187276600
2020-12-03,TLKM,3330,3360,3280,3300,121434200
2020-12-04,TLKM,3300,3280,3210,3250,170418900
2020-12-07,TLKM,3250,3330,3260,3330,175436900
2020-12-08,TLKM,3330,3350,3290,3300,113775100
2020-12-10,TLKM,3300,3290,3250,3260,229380200
2020-12-11,TLKM,3260,3330,3250,3280,154365400
2020-12-14,TLKM,3280,3340,3250,3320,281474900
2020-12-15,TLKM,3320,3490,3290,3450,410175700
2020-12-16,TLKM,3450,3640,3500,3610,455088400
2020-12-17,TLKM,3610,3620,3520,3540,249797800
2020-12-18,TLKM,3540,3540,3500,3510,187856600
2020-12-21,TLKM,3510,3610,3510,3520,267970200
2020-12-22,TLKM,3520,3540,3340,3360,311860000
2020-12-23,TLKM,3360,3420,3240,3320,240067600
2020-12-28,TLKM,3320,3460,3280,3430,178138100
2020-12-29,TLKM,3430,3530,3400,3420,184525500
2020-12-30,TLKM,3420,3420,3310,3310,150844500
2021-01-04,TLKM,3310,3500,3310,3490,165339800
2021-01-05,TLKM,3490,3480,3420,3470,157800700
2021-01-06,TLKM,3470,3490,3330,3370,177877900
2021-01-07,TLKM,3370,3450,3380,3390,140221900
2021-01-08,TLKM,3390,3620,3440,3570,492643700
2021-01-11,TLKM,3570,3640,3570,3600,271231200
2021-01-12,TLKM,3600,3620,3500,3510,189779500
2021-01-13,TLKM,3510,3550,3460,3480,162329300
2021-01-14,TLKM,3480,3590,3470,3500,187448400
2021-01-15,TLKM,3500,3540,3450,3480,133304300
2021-01-18,TLKM,3480,3520,3430,3450,138913100
2021-01-19,TLKM,3450,3490,3370,3410,144100700
2021-01-20,TLKM,3410,3480,3380,3470,116098100
2021-01-21,TLKM,3470,3520,3460,3480,81801900
2021-01-22,TLKM,3480,3440,3360,3390,165024200
2021-01-25,TLKM,3390,3410,3310,3370,118131800
2021-01-26,TLKM,3370,3390,3260,3260,111414500
2021-01-27,TLKM,3260,3380,3260,3380,159144700
2021-01-28,TLKM,3380,3330,3230,3240,142648800
2021-01-29,TLKM,3240,3290,3110,3110,191915100
2021-02-01,TLKM,3110,3250,3040,3230,133929600
2021-02-02,TLKM,3230,3330,3250,3270,114734600
2021-02-03,TLKM,3270,3330,3220,3240,86433900
2021-02-04,TLKM,3240,3330,3260,3290,80319500
2021-02-05,TLKM,3290,3320,3270,3290,52630500
2021-02-08,TLKM,3290,3370,3270,3280,96635600
2021-02-09,TLKM,3280,3300,3180,3200,157479200
2021-02-10,TLKM,3200,3220,3160,3190,125221400
2021-02-11,TLKM,3190,3230,3170,3190,79940700
2021-02-15,TLKM,3190,3260,3200,3220,88883300
2021-02-16,TLKM,3220,3250,3190,3210,82026300
2021-02-17,TLKM,3210,3250,3140,3150,121105300
2021-02-18,TLKM,3150,3270,3180,3180,151200300
2021-02-19,TLKM,3180,3220,3170,3210,63214600
2021-02-22,TLKM,3210,3240,3170,3170,100425500
2021-02-23,TLKM,3170,3480,3200,3470,354966200
2021-02-24,TLKM,3470,3550,3460,3480,303017100
2021-02-25,TLKM,3480,3570,3450,3490,226833000
2021-02-26,TLKM,3490,3510,3410,3490,230007700
2021-03-01,TLKM,3490,3510,3470,3490,91513500
2021-03-02,TLKM,3490,3500,3440,3460,169061400
2021-03-03,TLKM,3460,3480,3420,3440,82610700
2021-03-04,TLKM,3440,3430,3350,3360,142322100
2021-03-05,TLKM,3360,3370,3320,3320,128546000
2021-03-08,TLKM,3320,3400,3330,3340,80094900
2021-03-09,TLKM,3340,3390,3280,3290,110090800
2021-03-10,TLKM,3290,3420,3310,3400,91631900
2021-03-12,TLKM,3400,3480,3430,3450,100195200
2021-03-15,TLKM,3450,3450,3380,3380,50077300
2021-03-16,TLKM,3380,3410,3360,3360,60111200
2021-03-17,TLKM,3360,3430,3370,3390,61701400
2021-03-18,TLKM,3390,3480,3430,3450,101896400
2021-03-19,TLKM,3450,3440,3380,3440,140000000
2021-03-22,TLKM,3440,3440,3380,3380,53870300
2021-03-23,TLKM,3380,3420,3350,3360,55323200
2021-03-24,TLKM,3360,3390,3320,3370,67173200
2021-03-25,TLKM,3370,3430,3380,3410,107607200
2021-03-26,TLKM,3410,3500,3390,3490,106810400
2021-03-29,TLKM,3490,3490,3400,3410,72214100
2021-03-30,TLKM,3410,3430,3360,3380,66491800
2021-03-31,TLKM,3380,3420,3330,3420,134671900
2021-04-01,TLKM,3420,3440,3380,3390,73332000
2021-04-05,TLKM,3390,3430,3370,3380,36029200
2021-04-06,TLKM,3380,3410,3370,3370,40566400
2021-04-07,TLKM,3370,3430,3380,3400,84754300
2021-04-08,TLKM,3400,3400,3380,3390,59079700
2021-04-09,TLKM,3390,3390,3360,3360,56861400
2021-04-12,TLKM,3360,3390,3300,3310,79003200
2021-04-13,TLKM,3310,3340,3300,3330,51300200
2021-04-14,TLKM,3330,3360,3320,3340,52587500
2021-04-15,TLKM,3340,3360,3320,3360,65669100
2021-04-16,TLKM,3360,3370,3320,3360,52517800
2021-04-19,TLKM,3360,3360,3330,3340,44899700
2021-04-20,TLKM,3340,3350,3300,3320,55700100
2021-04-21,TLKM,3320,3330,3280,3280,47167800
2021-04-22,TLKM,3280,3340,3290,3330,54970000
2021-04-23,TLKM,3330,3330,3290,3310,39798400
2021-04-26,TLKM,3310,3300,3250,3250,55076200
2021-04-27,TLKM,3250,3250,3140,3160,166985400
2021-04-28,TLKM,3160,3170,3130,3140,91596300
2021-04-29,TLKM,3140,3210,3140,3200,111785100
2021-04-30,TLKM,3200,3260,3200,3200,143840800
2021-05-03,TLKM,3200,3210,3130,3170,124724400
2021-05-04,TLKM,3170,3210,3170,3210,60180600
2021-05-05,TLKM,3210,3210,3180,3200,76480300
2021-05-06,TLKM,3200,3200,3150,3190,91955600
2021-05-07,TLKM,3190,3220,3180,3190,98099900
2021-05-10,TLKM,3190,3200,3160,3170,104121900
2021-05-11,TLKM,3170,3200,3150,3180,94281900
2021-05-17,TLKM,3180,3190,3150,3190,114071400
2021-05-18,TLKM,3190,3190,3150,3180,77310400
2021-05-19,TLKM,3180,3220,3150,3160,48958100
2021-05-20,TLKM,3160,3320,3180,3310,197430900
2021-05-21,TLKM,3310,3350,3270,3270,104101400
2021-05-24,TLKM,3270,3330,3220,3260,64347100
2021-05-25,TLKM,3260,3320,3270,3300,62218300
2021-05-27,TLKM,3300,3400,3330,3380,233551300
2021-05-28,TLKM,3380,3400,3260,3270,87439800
2021-05-31,TLKM,3270,3460,3300,3440,155768200
2021-06-02,TLKM,3440,3500,3420,3450,108933400
2021-06-03,TLKM,3450,3490,3420,3490,77627900
2021-06-04,TLKM,3490,3510,3450,3500,70624200
2021-06-07,TLKM,3500,3570,3500,3550,124440300
2021-06-08,TLKM,3550,3550,3470,3500,132409400
2021-06-09,TLKM,3500,3400,3310,3390,112204200
2021-06-10,TLKM,3390,3500,3340,3480,137713700
2021-06-11,TLKM,3480,3500,3420,3470,82336600
2021-06-14,TLKM,3470,3470,3400,3410,46016500
2021-06-15,TLKM,3410,3440,3380,3440,60528600
2021-06-16,TLKM,3440,3430,3380,3410,39149800
2021-06-17,TLKM,3410,3420,3350,3350,50286100
2021-06-18,TLKM,3350,3400,3290,3350,168414300
2021-06-21,TLKM,3350,3340,3260,3300,74248200
2021-06-22,TLKM,3300,3370,3290,3300,89349200
2021-06-23,TLKM,3300,3420,3310,3370,81901000
2021-06-24,TLKM,3370,3360,3240,3250,101334200
2021-06-25,TLKM,3250,3300,3240,3250,58330700
2021-06-28,TLKM,3250,3260,3170,3170,66338900
2021-06-29,TLKM,3170,3260,3150,3160,123411200
2021-06-30,TLKM,3160,3180,3130,3150,142204500
2021-07-01,TLKM,3150,3170,3090,3110,143665900
2021-07-02,TLKM,3110,3130,3060,3070,161855700
2021-07-05,TLKM,3070,3090,3010,3040,133815000
2021-07-06,TLKM,3040,3070,3000,3010,151573500
2021-07-07,TLKM,3010,3070,3010,3030,110215500
2021-07-08,TLKM,3030,3060,3000,3010,132576600
2021-07-09,TLKM,3010,3170,3030,3160,222916400
2021-07-12,TLKM,3160,3190,3110,3130,86268000
2021-07-13,TLKM,3130,3160,3050,3070,82856600
2021-07-14,TLKM,3070,3070,3020,3060,84993400
2021-07-15,TLKM,3060,3140,3080,3130,88092800
2021-07-16,TLKM,3130,3170,3110,3170,63626300
2021-07-19,TLKM,3170,3230,3150,3220,116219500
2021-07-21,TLKM,3220,3240,3180,3210,115099400
2021-07-22,TLKM,3210,3260,3210,3260,48865700
2021-07-23,TLKM,3260,3250,3150,3170,67128400
2021-07-26,TLKM,3170,3200,3140,3190,55525800
2021-07-27,TLKM,3190,3270,3160,3270,62673400
2021-07-28,TLKM,3270,3250,3150,3190,103282300
2021-07-29,TLKM,3190,3290,3200,3230,126542400
2021-07-30,TLKM,3230,3290,3200,3240,95143100
2021-08-02,TLKM,3240,3310,3210,3310,60368200
2021-08-03,TLKM,3310,3360,3290,3330,89712500
2021-08-04,TLKM,3330,3370,3310,3370,63108600
2021-08-05,TLKM,3370,3400,3320,3340,89742800
2021-08-06,TLKM,3340,3380,3310,3320,31664200
2021-08-09,TLKM,3320,3300,3220,3250,70299500
2021-08-10,TLKM,3250,3270,3190,3230,57658000
2021-08-12,TLKM,3230,3350,3240,3350,93133400
2021-08-13,TLKM,3350,3380,3260,3300,59903600
2021-08-16,TLKM,3300,3340,3290,3340,38661800
2021-08-18,TLKM,3340,3440,3350,3420,162921300
2021-08-19,TLKM,3420,3430,3360,3390,100851800
2021-08-20,TLKM,3390,3430,3370,3400,113411000
2021-08-23,TLKM,3400,3440,3400,3440,64122400
2021-08-24,TLKM,3440,3420,3310,3400,69338100
2021-08-25,TLKM,3400,3390,3330,3370,66618200
2021-08-26,TLKM,3370,3360,3320,3360,55756100
2021-08-27,TLKM,3360,3370,3310,3320,62419000
2021-08-30,TLKM,3320,3400,3330,3400,64177700
2021-08-31,TLKM,3400,3420,3360,3400,130019000
2021-09-01,TLKM,3400,3420,3330,3340,85135200
2021-09-02,TLKM,3340,3390,3350,3370,51633800
2021-09-03,TLKM,3370,3420,3370,3390,65479800
2021-09-06,TLKM,3390,3410,3380,3390,52640400
2021-09-07,TLKM,3390,3410,3360,3380,42617400
2021-09-08,TLKM,3380,3400,3310,3330,80636800
2021-09-09,TLKM,3330,3390,3330,3390,82214400
2021-09-10,TLKM,3390,3390,3320,3330,52115300
2021-09-13,TLKM,3330,3350,3300,3350,45547200
2021-09-14,TLKM,3350,3450,3350,3440,166002100
2021-09-15,TLKM,3440,3450,3410,3450,73158300
2021-09-16,TLKM,3450,3470,3400,3440,58318700
2021-09-17,TLKM,3440,3530,3390,3530,117573100
2021-09-20,TLKM,3530,3520,3460,3520,83985100
2021-09-21,TLKM,3520,3560,3480,3530,95848100
2021-09-22,TLKM,3530,3590,3520,3590,66835200
2021-09-23,TLKM,3590,3610,3550,3560,104737500
2021-09-24,TLKM,3560,3580,3540,3560,72224500
2021-09-27,TLKM,3560,3560,3480,3520,87303000
2021-09-28,TLKM,3520,3540,3490,3530,54671700
2021-09-29,TLKM,3530,3540,3490,3530,53170100
2021-09-30,TLKM,3530,3690,3540,3690,153853900
2021-10-01,TLKM,3690,3690,3610,3660,109898400
2021-10-04,TLKM,3660,3670,3600,3670,82205100
2021-10-05,TLKM,3670,3680,3620,3670,140488300
2021-10-06,TLKM,3670,3770,3650,3760,153535700
2021-10-07,TLKM,3760,3740,3690,3720,56837600
2021-10-08,TLKM,3720,3800,3720,3800,91361800
2021-10-11,TLKM,3800,3850,3770,3810,78865000
2021-10-12,TLKM,3810,3840,3770,3780,69866300
2021-10-13,TLKM,3780,3820,3750,3770,87143900
2021-10-14,TLKM,3770,3830,3770,3830,95817900
2021-10-15,TLKM,3830,3840,3750,3810,69707700
2021-10-18,TLKM,3810,3840,3790,3790,78580700
2021-10-19,TLKM,3790,3800,3720,3740,61095700
2021-10-21,TLKM,3740,3880,3760,3850,169659500
2021-10-22,TLKM,3850,3880,3820,3870,59640700
2021-10-25,TLKM,3870,3840,3780,3780,58246300
2021-10-26,TLKM,3780,3830,3780,3800,58615100
2021-10-27,TLKM,3800,3830,3770,3790,52210100
2021-10-28,TLKM,3790,3820,3710,3750,61151100
2021-10-29,TLKM,3750,3810,3730,3800,70430900
2021-11-01,TLKM,3800,3820,3700,3700,65447100
2021-11-02,TLKM,3700,3710,3640,3660,170260000
2021-11-03,TLKM,3660,3740,3620,3720,48810500
2021-11-04,TLKM,3720,3780,3720,3770,53494200
2021-11-05,TLKM,3770,3770,3710,3770,43133000
2021-11-08,TLKM,3770,3780,3710,3750,58758600
2021-11-09,TLKM,3750,3740,3680,3710,92427800
2021-11-10,TLKM,3710,3720,3670,3700,53511200
2021-11-11,TLKM,3700,3730,3640,3650,95789600
2021-11-12,TLKM,3650,3660,3600,3600,115142400
2021-11-15,TLKM,3600,3650,3600,3600,91001800
2021-11-16,TLKM,3600,3680,3590,3670,99590700
2021-11-17,TLKM,3670,3690,3600,3630,82023300
2021-11-18,TLKM,3630,3640,3600,3630,53290400
2021-11-19,TLKM,3630,3920,3660,3900,310615000
2021-11-22,TLKM,3900,3930,3780,3800,206683100
2021-11-23,TLKM,3800,3850,3780,3800,67778800
2021-11-24,TLKM,3800,3840,3790,3800,67303800
2021-11-25,TLKM,3800,4090,3850,4000,264897100
2021-11-26,TLKM,4000,4050,3970,4010,231870300
2021-11-29,TLKM,4010,4170,3980,4140,228774600
2021-11-30,TLKM,4140,4170,3990,3990,435800600
2021-12-01,TLKM,3990,4150,4020,4080,200699200
2021-12-02,TLKM,4080,4190,4100,4160,116093100
2021-12-03,TLKM,4160,4180,4050,4070,96760700
2021-12-06,TLKM,4070,4250,4050,4170,106756900
2021-12-07,TLKM,4170,4200,4120,4150,121543400
2021-12-08,TLKM,4150,4120,4010,4090,113845600
2021-12-09,TLKM,4090,4150,4080,4150,86985800
2021-12-10,TLKM,4150,4150,4070,4150,90725000
2021-12-13,TLKM,4150,4150,4080,4080,65533000
2021-12-14,TLKM,4080,4120,4070,4100,75736900
2021-12-15,TLKM,4100,4140,4060,4080,84424500
2021-12-16,TLKM,4080,4150,4060,4100,98164300
2021-12-17,TLKM,4100,4100,4010,4100,149615800
2021-12-20,TLKM,4100,4110,4040,4080,72794200
2021-12-21,TLKM,4080,4190,4100,4160,98039300
2021-12-22,TLKM,4160,4170,4110,4110,50574500
2021-12-23,TLKM,4110,4160,4100,4160,54508200
2021-12-24,TLKM,4160,4170,4100,4110,29075600
2021-12-27,TLKM,4110,4150,4070,4080,30748000
2021-12-28,TLKM,4080,4130,4050,4090,39443300
2021-12-29,TLKM,4090,4130,4080,4080,25596100
2021-12-30,TLKM,4080,4130,4040,4040,50575100
2022-01-03,TLKM,4040,4180,4050,4180,65937900
2022-01-04,TLKM,4180,4200,4150,4170,42984700
2022-01-05,TLKM,4170,4190,4030,4050,119584700
2022-01-06,TLKM,4050,4120,4030,4120,89197500
2022-01-07,TLKM,4120,4190,4090,4170,68415100
2022-01-10,TLKM,4170,4190,4100,4100,44921200
2022-01-11,TLKM,4100,4160,4090,4090,61890200
2022-01-12,TLKM,4090,4140,4070,4110,45132700
2022-01-13,TLKM,4110,4180,4110,4180,84148400
